trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
694,D,2022-09-29 14:50:00+00:00,3,2022-09-29 15:20:00+00:00,30.0,Default Resource-000001,skip
694,F,2022-09-29 15:50:00+00:00,3,2022-09-29 16:20:00+00:00,30.0,Default Resource-000005,skip
694,process end event,2022-09-29 16:20:00+00:00,3,2022-09-29 16:20:00+00:00,0.0,NA,skip
695,process start event,2022-09-29 12:30:00+00:00,3,2022-09-29 12:30:00+00:00,0.0,NA,no-action
695,A,2022-09-29 12:30:00+00:00,3,2022-09-29 13:00:00+00:00,30.0,Default Resource-000006,no-action
695,B,2022-09-29 13:00:00+00:00,3,2022-09-29 13:40:00+00:00,40.0,Default Resource-000003,no-action
695,C,2022-09-29 13:40:00+00:00,3,2022-09-29 14:40:00+00:00,60.0,Default Resource-000010,no-action
695,D,2022-09-29 14:40:00+00:00,3,2022-09-29 15:10:00+00:00,30.0,Default Resource-000007,no-action
695,E,2022-09-29 15:10:00+00:00,3,2022-09-29 15:40:00+00:00,30.0,Default Resource-000004,no-action
695,F,2022-09-29 15:40:00+00:00,3,2022-09-29 16:10:00+00:00,30.0,Default Resource-000001,no-action
695,process end event,2022-09-29 16:10:00+00:00,3,2022-09-29 16:10:00+00:00,0.0,NA,no-action
696,process start event,2022-09-29 13:00:00+00:00,3,2022-09-29 13:00:00+00:00,0.0,NA,insert
696,A,2022-09-29 13:00:00+00:00,3,2022-09-29 13:30:00+00:00,30.0,Default Resource-000002,insert
696,B,2022-09-29 13:30:00+00:00,3,2022-09-29 14:00:00+00:00,30.0,Default Resource-000009,insert
696,C,2022-09-29 14:00:00+00:00,3,2022-09-29 14:30:00+00:00,30.0,Default Resource-000006,insert
696,D,2022-09-29 14:30:00+00:00,3,2022-09-29 15:00:00+00:00,30.0,Default Resource-000003,insert
696,E,2022-09-29 15:00:00+00:00,3,2022-09-29 15:30:00+00:00,30.0,Default Resource-000010,insert
696,F,2022-09-29 15:30:00+00:00,3,2022-09-29 16:00:00+00:00,30.0,Default Resource-000007,insert
696,I,2022-09-29 16:00:00+00:00,3,2022-09-29 16:30:00+00:00,30.0,Inserted_Activity_resource,insert
696,process end event,2022-09-29 16:00:00+00:00,3,2022-09-29 16:00:00+00:00,0.0,NA,insert
697,process start event,2022-09-29 13:30:00+00:00,3,2022-09-29 13:30:00+00:00,0.0,NA,no-action
697,A,2022-09-29 13:30:00+00:00,3,2022-09-29 14:00:00+00:00,30.0,Default Resource-000008,no-action
697,B,2022-09-29 14:00:00+00:00,3,2022-09-29 14:40:00+00:00,40.0,Default Resource-000005,no-action
697,C,2022-09-29 14:40:00+00:00,3,2022-09-29 15:40:00+00:00,60.0,Default Resource-000002,no-action
697,D,2022-09-29 15:40:00+00:00,3,2022-09-29 16:10:00+00:00,30.0,Default Resource-000009,no-action
697,E,2022-09-29 16:10:00+00:00,3,2022-09-29 16:40:00+00:00,30.0,Default Resource-000006,no-action
697,F,2022-09-29 16:40:00+00:00,3,2022-09-29 17:10:00+00:00,30.0,Default Resource-000003,no-action
697,process end event,2022-09-29 17:10:00+00:00,3,2022-09-29 17:10:00+00:00,0.0,NA,no-action
698,process start event,2022-09-29 14:00:00+00:00,3,2022-09-29 14:00:00+00:00,0.0,NA,skip
698,A,2022-09-29 14:00:00+00:00,3,2022-09-29 14:30:00+00:00,30.0,Default Resource-000004,skip
698,B,2022-09-29 14:30:00+00:00,3,2022-09-29 15:20:00+00:00,50.0,Default Resource-000001,skip
698,C,2022-09-29 15:20:00+00:00,3,2022-09-29 16:50:00+00:00,90.0,Default Resource-000008,skip
698,D,2022-09-29 16:50:00+00:00,3,2022-09-29 17:20:00+00:00,30.0,Default Resource-000005,skip
698,F,2022-09-29 17:50:00+00:00,3,2022-09-29 18:20:00+00:00,30.0,Default Resource-000009,skip
698,process end event,2022-09-29 18:20:00+00:00,3,2022-09-29 18:20:00+00:00,0.0,NA,skip
699,process start event,2022-09-29 14:30:00+00:00,3,2022-09-29 14:30:00+00:00,0.0,NA,skip
699,A,2022-09-29 14:30:00+00:00,3,2022-09-29 15:00:00+00:00,30.0,Default Resource-000010,skip
699,B,2022-09-29 15:00:00+00:00,3,2022-09-29 16:00:00+00:00,60.0,Default Resource-000007,skip
699,C,2022-09-29 16:00:00+00:00,3,2022-09-29 17:00:00+00:00,60.0,Default Resource-000004,skip
699,D,2022-09-29 17:00:00+00:00,3,2022-09-29 17:30:00+00:00,30.0,Default Resource-000001,skip
699,F,2022-09-29 18:00:00+00:00,3,2022-09-30 10:30:00+00:00,990.0,Default Resource-000005,skip
699,process end event,2022-09-30 10:30:00+00:00,4,2022-09-30 10:30:00+00:00,0.0,NA,skip
700,process start event,2022-09-29 15:00:00+00:00,3,2022-09-29 15:00:00+00:00,0.0,NA,skip
700,A,2022-09-29 15:00:00+00:00,3,2022-09-29 15:30:00+00:00,30.0,Default Resource-000006,skip
700,B,2022-09-29 15:30:00+00:00,3,2022-09-29 16:20:00+00:00,50.0,Default Resource-000003,skip
700,C,2022-09-29 16:20:00+00:00,3,2022-09-29 16:50:00+00:00,30.0,Default Resource-000010,skip
700,D,2022-09-29 16:50:00+00:00,3,2022-09-29 17:20:00+00:00,30.0,Default Resource-000007,skip
700,F,2022-09-30 09:50:00+00:00,4,2022-09-30 10:20:00+00:00,30.0,Default Resource-000001,skip
700,process end event,2022-09-30 10:20:00+00:00,4,2022-09-30 10:20:00+00:00,0.0,NA,skip
701,process start event,2022-09-29 15:30:00+00:00,3,2022-09-29 15:30:00+00:00,0.0,NA,skip
701,A,2022-09-29 15:30:00+00:00,3,2022-09-29 16:00:00+00:00,30.0,Default Resource-000002,skip
701,B,2022-09-29 16:00:00+00:00,3,2022-09-29 16:40:00+00:00,40.0,Default Resource-000009,skip
701,C,2022-09-29 16:40:00+00:00,3,2022-09-29 17:40:00+00:00,60.0,Default Resource-000006,skip
701,D,2022-09-29 17:40:00+00:00,3,2022-09-30 10:10:00+00:00,990.0,Default Resource-000003,skip
701,F,2022-09-30 10:40:00+00:00,4,2022-09-30 11:10:00+00:00,30.0,Default Resource-000007,skip
701,process end event,2022-09-30 11:10:00+00:00,4,2022-09-30 11:10:00+00:00,0.0,NA,skip
702,process start event,2022-09-29 16:00:00+00:00,3,2022-09-29 16:00:00+00:00,0.0,NA,no-action
702,A,2022-09-29 16:00:00+00:00,3,2022-09-29 16:30:00+00:00,30.0,Default Resource-000008,no-action
702,B,2022-09-29 16:30:00+00:00,3,2022-09-29 17:00:00+00:00,30.0,Default Resource-000005,no-action
702,C,2022-09-29 17:00:00+00:00,3,2022-09-29 18:30:00+00:00,90.0,Default Resource-000002,no-action
702,D,2022-09-29 18:30:00+00:00,3,2022-09-29 19:00:00+00:00,30.0,Default Resource-000009,no-action
702,E,2022-09-29 19:00:00+00:00,3,2022-09-29 19:30:00+00:00,30.0,Default Resource-000006,no-action
702,F,2022-09-29 19:30:00+00:00,3,2022-09-29 20:00:00+00:00,30.0,Default Resource-000003,no-action
702,process end event,2022-09-29 20:00:00+00:00,3,2022-09-29 20:00:00+00:00,0.0,NA,no-action
703,process start event,2022-09-29 16:30:00+00:00,3,2022-09-29 16:30:00+00:00,0.0,NA,no-action
703,A,2022-09-29 16:30:00+00:00,3,2022-09-29 17:00:00+00:00,30.0,Default Resource-000004,no-action
703,B,2022-09-29 17:00:00+00:00,3,2022-09-29 17:40:00+00:00,40.0,Default Resource-000001,no-action
703,C,2022-09-29 17:40:00+00:00,3,2022-09-29 18:40:00+00:00,60.0,Default Resource-000008,no-action
703,D,2022-09-29 18:40:00+00:00,3,2022-09-29 19:10:00+00:00,30.0,Default Resource-000005,no-action
703,E,2022-09-29 19:10:00+00:00,3,2022-09-29 19:40:00+00:00,30.0,Default Resource-000002,no-action
703,F,2022-09-29 19:40:00+00:00,3,2022-09-29 20:10:00+00:00,30.0,Default Resource-000009,no-action
703,process end event,2022-09-29 20:10:00+00:00,3,2022-09-29 20:10:00+00:00,0.0,NA,no-action
704,process start event,2022-09-29 17:00:00+00:00,3,2022-09-29 17:00:00+00:00,0.0,NA,skip
704,A,2022-09-29 17:00:00+00:00,3,2022-09-30 09:30:00+00:00,990.0,Default Resource-000010,skip
704,B,2022-09-30 09:30:00+00:00,4,2022-09-30 10:20:00+00:00,50.0,Default Resource-000007,skip
704,C,2022-09-30 10:20:00+00:00,4,2022-09-30 10:50:00+00:00,30.0,Default Resource-000004,skip
704,D,2022-09-30 10:50:00+00:00,4,2022-09-30 11:20:00+00:00,30.0,Default Resource-000001,skip
704,F,2022-09-30 11:50:00+00:00,4,2022-09-30 12:20:00+00:00,30.0,Default Resource-000005,skip
704,process end event,2022-09-30 12:20:00+00:00,4,2022-09-30 12:20:00+00:00,0.0,NA,skip
705,process start event,2022-09-30 09:30:00+00:00,4,2022-09-30 09:30:00+00:00,0.0,NA,no-action
705,A,2022-09-30 09:30:00+00:00,4,2022-09-30 10:00:00+00:00,30.0,Default Resource-000006,no-action
705,B,2022-09-30 10:00:00+00:00,4,2022-09-30 11:00:00+00:00,60.0,Default Resource-000003,no-action
705,C,2022-09-30 11:00:00+00:00,4,2022-09-30 12:00:00+00:00,60.0,Default Resource-000010,no-action
705,D,2022-09-30 12:00:00+00:00,4,2022-09-30 12:30:00+00:00,30.0,Default Resource-000007,no-action
705,E,2022-09-30 12:30:00+00:00,4,2022-09-30 13:00:00+00:00,30.0,Default Resource-000004,no-action
705,F,2022-09-30 13:00:00+00:00,4,2022-09-30 13:30:00+00:00,30.0,Default Resource-000001,no-action
705,process end event,2022-09-30 13:30:00+00:00,4,2022-09-30 13:30:00+00:00,0.0,NA,no-action
706,process start event,2022-09-30 10:00:00+00:00,4,2022-09-30 10:00:00+00:00,0.0,NA,skip
706,A,2022-09-30 10:00:00+00:00,4,2022-09-30 10:30:00+00:00,30.0,Default Resource-000002,skip
706,B,2022-09-30 10:30:00+00:00,4,2022-09-30 11:20:00+00:00,50.0,Default Resource-000009,skip
706,C,2022-09-30 11:20:00+00:00,4,2022-09-30 12:50:00+00:00,90.0,Default Resource-000006,skip
706,D,2022-09-30 12:50:00+00:00,4,2022-09-30 13:20:00+00:00,30.0,Default Resource-000003,skip
706,F,2022-09-30 13:50:00+00:00,4,2022-09-30 14:20:00+00:00,30.0,Default Resource-000007,skip
706,process end event,2022-09-30 14:20:00+00:00,4,2022-09-30 14:20:00+00:00,0.0,NA,skip
707,process start event,2022-09-30 10:30:00+00:00,4,2022-09-30 10:30:00+00:00,0.0,NA,no-action
707,A,2022-09-30 10:30:00+00:00,4,2022-09-30 11:00:00+00:00,30.0,Default Resource-000008,no-action
707,B,2022-09-30 11:00:00+00:00,4,2022-09-30 11:40:00+00:00,40.0,Default Resource-000005,no-action
707,C,2022-09-30 11:40:00+00:00,4,2022-09-30 12:40:00+00:00,60.0,Default Resource-000002,no-action
707,D,2022-09-30 12:40:00+00:00,4,2022-09-30 13:10:00+00:00,30.0,Default Resource-000009,no-action
707,E,2022-09-30 13:10:00+00:00,4,2022-09-30 13:40:00+00:00,30.0,Default Resource-000006,no-action
707,F,2022-09-30 13:40:00+00:00,4,2022-09-30 14:10:00+00:00,30.0,Default Resource-000003,no-action
707,process end event,2022-09-30 14:10:00+00:00,4,2022-09-30 14:10:00+00:00,0.0,NA,no-action
708,process start event,2022-09-30 11:00:00+00:00,4,2022-09-30 11:00:00+00:00,0.0,NA,insert
708,A,2022-09-30 11:00:00+00:00,4,2022-09-30 11:30:00+00:00,30.0,Default Resource-000004,insert
708,B,2022-09-30 11:30:00+00:00,4,2022-09-30 12:00:00+00:00,30.0,Default Resource-000001,insert
708,C,2022-09-30 12:00:00+00:00,4,2022-09-30 12:30:00+00:00,30.0,Default Resource-000008,insert
708,D,2022-09-30 12:30:00+00:00,4,2022-09-30 13:00:00+00:00,30.0,Default Resource-000005,insert
708,E,2022-09-30 13:00:00+00:00,4,2022-09-30 13:30:00+00:00,30.0,Default Resource-000002,insert
708,F,2022-09-30 13:30:00+00:00,4,2022-09-30 14:00:00+00:00,30.0,Default Resource-000009,insert
708,I,2022-09-30 14:00:00+00:00,4,2022-09-30 14:30:00+00:00,30.0,Inserted_Activity_resource,insert
708,process end event,2022-09-30 14:00:00+00:00,4,2022-09-30 14:00:00+00:00,0.0,NA,insert
709,process start event,2022-09-30 11:30:00+00:00,4,2022-09-30 11:30:00+00:00,0.0,NA,no-action
709,A,2022-09-30 11:30:00+00:00,4,2022-09-30 12:00:00+00:00,30.0,Default Resource-000010,no-action
709,B,2022-09-30 12:00:00+00:00,4,2022-09-30 12:40:00+00:00,40.0,Default Resource-000007,no-action
709,C,2022-09-30 12:40:00+00:00,4,2022-09-30 13:40:00+00:00,60.0,Default Resource-000004,no-action
709,D,2022-09-30 13:40:00+00:00,4,2022-09-30 14:10:00+00:00,30.0,Default Resource-000001,no-action
709,E,2022-09-30 14:10:00+00:00,4,2022-09-30 14:40:00+00:00,30.0,Default Resource-000008,no-action
709,F,2022-09-30 14:40:00+00:00,4,2022-09-30 15:10:00+00:00,30.0,Default Resource-000005,no-action
709,process end event,2022-09-30 15:10:00+00:00,4,2022-09-30 15:10:00+00:00,0.0,NA,no-action
710,process start event,2022-09-30 12:00:00+00:00,4,2022-09-30 12:00:00+00:00,0.0,NA,skip
710,A,2022-09-30 12:00:00+00:00,4,2022-09-30 12:30:00+00:00,30.0,Default Resource-000006,skip
710,B,2022-09-30 12:30:00+00:00,4,2022-09-30 13:20:00+00:00,50.0,Default Resource-000003,skip
710,C,2022-09-30 13:20:00+00:00,4,2022-09-30 14:50:00+00:00,90.0,Default Resource-000010,skip
710,D,2022-09-30 14:50:00+00:00,4,2022-09-30 15:20:00+00:00,30.0,Default Resource-000007,skip
710,F,2022-09-30 15:50:00+00:00,4,2022-09-30 16:20:00+00:00,30.0,Default Resource-000001,skip
710,process end event,2022-09-30 16:20:00+00:00,4,2022-09-30 16:20:00+00:00,0.0,NA,skip
711,process start event,2022-09-30 12:30:00+00:00,4,2022-09-30 12:30:00+00:00,0.0,NA,no-action
711,A,2022-09-30 12:30:00+00:00,4,2022-09-30 13:00:00+00:00,30.0,Default Resource-000002,no-action
711,B,2022-09-30 13:00:00+00:00,4,2022-09-30 14:00:00+00:00,60.0,Default Resource-000009,no-action
711,C,2022-09-30 14:00:00+00:00,4,2022-09-30 15:00:00+00:00,60.0,Default Resource-000006,no-action
711,D,2022-09-30 15:00:00+00:00,4,2022-09-30 15:30:00+00:00,30.0,Default Resource-000003,no-action
711,E,2022-09-30 15:30:00+00:00,4,2022-09-30 16:00:00+00:00,30.0,Default Resource-000010,no-action
711,F,2022-09-30 16:00:00+00:00,4,2022-09-30 16:30:00+00:00,30.0,Default Resource-000007,no-action
711,process end event,2022-09-30 16:30:00+00:00,4,2022-09-30 16:30:00+00:00,0.0,NA,no-action
712,process start event,2022-09-30 13:00:00+00:00,4,2022-09-30 13:00:00+00:00,0.0,NA,no-action
712,A,2022-09-30 13:00:00+00:00,4,2022-09-30 13:30:00+00:00,30.0,Default Resource-000008,no-action
712,B,2022-09-30 13:30:00+00:00,4,2022-09-30 14:20:00+00:00,50.0,Default Resource-000005,no-action
712,C,2022-09-30 14:20:00+00:00,4,2022-09-30 14:50:00+00:00,30.0,Default Resource-000002,no-action
712,D,2022-09-30 14:50:00+00:00,4,2022-09-30 15:20:00+00:00,30.0,Default Resource-000009,no-action
712,E,2022-09-30 15:20:00+00:00,4,2022-09-30 15:50:00+00:00,30.0,Default Resource-000006,no-action
712,F,2022-09-30 15:50:00+00:00,4,2022-09-30 16:20:00+00:00,30.0,Default Resource-000003,no-action
712,process end event,2022-09-30 16:20:00+00:00,4,2022-09-30 16:20:00+00:00,0.0,NA,no-action
713,process start event,2022-09-30 13:30:00+00:00,4,2022-09-30 13:30:00+00:00,0.0,NA,no-action
713,A,2022-09-30 13:30:00+00:00,4,2022-09-30 14:00:00+00:00,30.0,Default Resource-000004,no-action
713,B,2022-09-30 14:00:00+00:00,4,2022-09-30 14:40:00+00:00,40.0,Default Resource-000001,no-action
713,C,2022-09-30 14:40:00+00:00,4,2022-09-30 15:40:00+00:00,60.0,Default Resource-000008,no-action
713,D,2022-09-30 15:40:00+00:00,4,2022-09-30 16:10:00+00:00,30.0,Default Resource-000005,no-action
713,E,2022-09-30 16:10:00+00:00,4,2022-09-30 16:40:00+00:00,30.0,Default Resource-000002,no-action
713,F,2022-09-30 16:40:00+00:00,4,2022-09-30 17:10:00+00:00,30.0,Default Resource-000009,no-action
713,process end event,2022-09-30 17:10:00+00:00,4,2022-09-30 17:10:00+00:00,0.0,NA,no-action
714,process start event,2022-09-30 14:00:00+00:00,4,2022-09-30 14:00:00+00:00,0.0,NA,no-action
714,A,2022-09-30 14:00:00+00:00,4,2022-09-30 14:30:00+00:00,30.0,Default Resource-000010,no-action
714,B,2022-09-30 14:30:00+00:00,4,2022-09-30 15:00:00+00:00,30.0,Default Resource-000007,no-action
714,C,2022-09-30 15:00:00+00:00,4,2022-09-30 16:30:00+00:00,90.0,Default Resource-000004,no-action
714,D,2022-09-30 16:30:00+00:00,4,2022-09-30 17:00:00+00:00,30.0,Default Resource-000001,no-action
714,E,2022-09-30 17:00:00+00:00,4,2022-09-30 17:30:00+00:00,30.0,Default Resource-000008,no-action
714,F,2022-09-30 17:30:00+00:00,4,2022-09-30 18:00:00+00:00,30.0,Default Resource-000005,no-action
714,process end event,2022-09-30 18:00:00+00:00,4,2022-09-30 18:00:00+00:00,0.0,NA,no-action
715,process start event,2022-09-30 14:30:00+00:00,4,2022-09-30 14:30:00+00:00,0.0,NA,skip
715,A,2022-09-30 14:30:00+00:00,4,2022-09-30 15:00:00+00:00,30.0,Default Resource-000006,skip
715,B,2022-09-30 15:00:00+00:00,4,2022-09-30 15:40:00+00:00,40.0,Default Resource-000003,skip
715,C,2022-09-30 15:40:00+00:00,4,2022-09-30 16:40:00+00:00,60.0,Default Resource-000010,skip
715,D,2022-09-30 16:40:00+00:00,4,2022-09-30 17:10:00+00:00,30.0,Default Resource-000007,skip
715,F,2022-09-30 17:40:00+00:00,4,2022-10-03 10:10:00+00:00,3870.0,Default Resource-000001,skip
715,process end event,2022-10-03 10:10:00+00:00,0,2022-10-03 10:10:00+00:00,0.0,NA,skip
716,process start event,2022-09-30 15:00:00+00:00,4,2022-09-30 15:00:00+00:00,0.0,NA,skip
716,A,2022-09-30 15:00:00+00:00,4,2022-09-30 15:30:00+00:00,30.0,Default Resource-000002,skip
716,B,2022-09-30 15:30:00+00:00,4,2022-09-30 16:20:00+00:00,50.0,Default Resource-000009,skip
716,C,2022-09-30 16:20:00+00:00,4,2022-09-30 16:50:00+00:00,30.0,Default Resource-000006,skip
716,D,2022-09-30 16:50:00+00:00,4,2022-09-30 17:20:00+00:00,30.0,Default Resource-000003,skip
716,F,2022-10-03 09:50:00+00:00,0,2022-10-03 10:20:00+00:00,30.0,Default Resource-000007,skip
716,process end event,2022-10-03 10:20:00+00:00,0,2022-10-03 10:20:00+00:00,0.0,NA,skip
717,process start event,2022-09-30 15:30:00+00:00,4,2022-09-30 15:30:00+00:00,0.0,NA,skip
717,A,2022-09-30 15:30:00+00:00,4,2022-09-30 16:00:00+00:00,30.0,Default Resource-000008,skip
717,B,2022-09-30 16:00:00+00:00,4,2022-09-30 17:00:00+00:00,60.0,Default Resource-000005,skip
717,C,2022-09-30 17:00:00+00:00,4,2022-09-30 18:00:00+00:00,60.0,Default Resource-000002,skip
717,D,2022-09-30 18:00:00+00:00,4,2022-10-03 10:30:00+00:00,3870.0,Default Resource-000009,skip
717,F,2022-10-03 11:00:00+00:00,0,2022-10-03 11:30:00+00:00,30.0,Default Resource-000003,skip
717,process end event,2022-10-03 11:30:00+00:00,0,2022-10-03 11:30:00+00:00,0.0,NA,skip
718,process start event,2022-09-30 16:00:00+00:00,4,2022-09-30 16:00:00+00:00,0.0,NA,skip
718,A,2022-09-30 16:00:00+00:00,4,2022-09-30 16:30:00+00:00,30.0,Default Resource-000004,skip
718,B,2022-09-30 16:30:00+00:00,4,2022-09-30 17:20:00+00:00,50.0,Default Resource-000001,skip
718,C,2022-09-30 17:20:00+00:00,4,2022-09-30 18:50:00+00:00,90.0,Default Resource-000008,skip
718,D,2022-09-30 18:50:00+00:00,4,2022-09-30 19:20:00+00:00,30.0,Default Resource-000005,skip
718,F,2022-09-30 19:50:00+00:00,4,2022-09-30 20:20:00+00:00,30.0,Default Resource-000009,skip
718,process end event,2022-09-30 20:20:00+00:00,4,2022-09-30 20:20:00+00:00,0.0,NA,skip
719,process start event,2022-09-30 16:30:00+00:00,4,2022-09-30 16:30:00+00:00,0.0,NA,no-action
719,A,2022-09-30 16:30:00+00:00,4,2022-09-30 17:00:00+00:00,30.0,Default Resource-000010,no-action
719,B,2022-09-30 17:00:00+00:00,4,2022-09-30 17:40:00+00:00,40.0,Default Resource-000007,no-action
719,C,2022-09-30 17:40:00+00:00,4,2022-09-30 18:40:00+00:00,60.0,Default Resource-000004,no-action
719,D,2022-09-30 18:40:00+00:00,4,2022-09-30 19:10:00+00:00,30.0,Default Resource-000001,no-action
719,E,2022-09-30 19:10:00+00:00,4,2022-09-30 19:40:00+00:00,30.0,Default Resource-000008,no-action
719,F,2022-09-30 19:40:00+00:00,4,2022-09-30 20:10:00+00:00,30.0,Default Resource-000005,no-action
719,process end event,2022-09-30 20:10:00+00:00,4,2022-09-30 20:10:00+00:00,0.0,NA,no-action
720,process start event,2022-09-30 17:00:00+00:00,4,2022-09-30 17:00:00+00:00,0.0,NA,skip
720,A,2022-09-30 17:00:00+00:00,4,2022-10-03 09:30:00+00:00,3870.0,Default Resource-000006,skip
720,B,2022-10-03 09:30:00+00:00,0,2022-10-03 10:00:00+00:00,30.0,Default Resource-000003,skip
720,C,2022-10-03 10:00:00+00:00,0,2022-10-03 10:30:00+00:00,30.0,Default Resource-000010,skip
720,D,2022-10-03 10:30:00+00:00,0,2022-10-03 11:00:00+00:00,30.0,Default Resource-000007,skip
720,F,2022-10-03 11:30:00+00:00,0,2022-10-03 12:00:00+00:00,30.0,Default Resource-000001,skip
720,process end event,2022-10-03 12:00:00+00:00,0,2022-10-03 12:00:00+00:00,0.0,NA,skip
721,process start event,2022-10-03 09:30:00+00:00,0,2022-10-03 09:30:00+00:00,0.0,NA,no-action
721,A,2022-10-03 09:30:00+00:00,0,2022-10-03 10:00:00+00:00,30.0,Default Resource-000002,no-action
721,B,2022-10-03 10:00:00+00:00,0,2022-10-03 10:40:00+00:00,40.0,Default Resource-000009,no-action
721,C,2022-10-03 10:40:00+00:00,0,2022-10-03 11:40:00+00:00,60.0,Default Resource-000006,no-action
721,D,2022-10-03 11:40:00+00:00,0,2022-10-03 12:10:00+00:00,30.0,Default Resource-000003,no-action
721,E,2022-10-03 12:10:00+00:00,0,2022-10-03 12:40:00+00:00,30.0,Default Resource-000010,no-action
721,F,2022-10-03 12:40:00+00:00,0,2022-10-03 13:10:00+00:00,30.0,Default Resource-000007,no-action
721,process end event,2022-10-03 13:10:00+00:00,0,2022-10-03 13:10:00+00:00,0.0,NA,no-action
722,process start event,2022-10-03 10:00:00+00:00,0,2022-10-03 10:00:00+00:00,0.0,NA,skip
722,A,2022-10-03 10:00:00+00:00,0,2022-10-03 10:30:00+00:00,30.0,Default Resource-000008,skip
722,B,2022-10-03 10:30:00+00:00,0,2022-10-03 11:20:00+00:00,50.0,Default Resource-000005,skip
722,C,2022-10-03 11:20:00+00:00,0,2022-10-03 12:50:00+00:00,90.0,Default Resource-000002,skip
722,D,2022-10-03 12:50:00+00:00,0,2022-10-03 13:20:00+00:00,30.0,Default Resource-000009,skip
722,F,2022-10-03 13:50:00+00:00,0,2022-10-03 14:20:00+00:00,30.0,Default Resource-000003,skip
722,process end event,2022-10-03 14:20:00+00:00,0,2022-10-03 14:20:00+00:00,0.0,NA,skip
723,process start event,2022-10-03 10:30:00+00:00,0,2022-10-03 10:30:00+00:00,0.0,NA,no-action
723,A,2022-10-03 10:30:00+00:00,0,2022-10-03 11:00:00+00:00,30.0,Default Resource-000004,no-action
723,B,2022-10-03 11:00:00+00:00,0,2022-10-03 12:00:00+00:00,60.0,Default Resource-000001,no-action
723,C,2022-10-03 12:00:00+00:00,0,2022-10-03 13:00:00+00:00,60.0,Default Resource-000008,no-action
723,D,2022-10-03 13:00:00+00:00,0,2022-10-03 13:30:00+00:00,30.0,Default Resource-000005,no-action
723,E,2022-10-03 13:30:00+00:00,0,2022-10-03 14:00:00+00:00,30.0,Default Resource-000002,no-action
723,F,2022-10-03 14:00:00+00:00,0,2022-10-03 14:30:00+00:00,30.0,Default Resource-000009,no-action
723,process end event,2022-10-03 14:30:00+00:00,0,2022-10-03 14:30:00+00:00,0.0,NA,no-action
724,process start event,2022-10-03 11:00:00+00:00,0,2022-10-03 11:00:00+00:00,0.0,NA,no-action
724,A,2022-10-03 11:00:00+00:00,0,2022-10-03 11:30:00+00:00,30.0,Default Resource-000010,no-action
724,B,2022-10-03 11:30:00+00:00,0,2022-10-03 12:20:00+00:00,50.0,Default Resource-000007,no-action
724,C,2022-10-03 12:20:00+00:00,0,2022-10-03 12:50:00+00:00,30.0,Default Resource-000004,no-action
724,D,2022-10-03 12:50:00+00:00,0,2022-10-03 13:20:00+00:00,30.0,Default Resource-000001,no-action
724,E,2022-10-03 13:20:00+00:00,0,2022-10-03 13:50:00+00:00,30.0,Default Resource-000008,no-action
724,F,2022-10-03 13:50:00+00:00,0,2022-10-03 14:20:00+00:00,30.0,Default Resource-000005,no-action
724,process end event,2022-10-03 14:20:00+00:00,0,2022-10-03 14:20:00+00:00,0.0,NA,no-action
725,process start event,2022-10-03 11:30:00+00:00,0,2022-10-03 11:30:00+00:00,0.0,NA,no-action
725,A,2022-10-03 11:30:00+00:00,0,2022-10-03 12:00:00+00:00,30.0,Default Resource-000006,no-action
725,B,2022-10-03 12:00:00+00:00,0,2022-10-03 12:40:00+00:00,40.0,Default Resource-000003,no-action
725,C,2022-10-03 12:40:00+00:00,0,2022-10-03 13:40:00+00:00,60.0,Default Resource-000010,no-action
725,D,2022-10-03 13:40:00+00:00,0,2022-10-03 14:10:00+00:00,30.0,Default Resource-000007,no-action
725,E,2022-10-03 14:10:00+00:00,0,2022-10-03 14:40:00+00:00,30.0,Default Resource-000004,no-action
725,F,2022-10-03 14:40:00+00:00,0,2022-10-03 15:10:00+00:00,30.0,Default Resource-000001,no-action
725,process end event,2022-10-03 15:10:00+00:00,0,2022-10-03 15:10:00+00:00,0.0,NA,no-action
726,process start event,2022-10-03 12:00:00+00:00,0,2022-10-03 12:00:00+00:00,0.0,NA,no-action
726,A,2022-10-03 12:00:00+00:00,0,2022-10-03 12:30:00+00:00,30.0,Default Resource-000002,no-action
726,B,2022-10-03 12:30:00+00:00,0,2022-10-03 13:00:00+00:00,30.0,Default Resource-000009,no-action
726,C,2022-10-03 13:00:00+00:00,0,2022-10-03 14:30:00+00:00,90.0,Default Resource-000006,no-action
726,D,2022-10-03 14:30:00+00:00,0,2022-10-03 15:00:00+00:00,30.0,Default Resource-000003,no-action
726,E,2022-10-03 15:00:00+00:00,0,2022-10-03 15:30:00+00:00,30.0,Default Resource-000010,no-action
726,F,2022-10-03 15:30:00+00:00,0,2022-10-03 16:00:00+00:00,30.0,Default Resource-000007,no-action
726,process end event,2022-10-03 16:00:00+00:00,0,2022-10-03 16:00:00+00:00,0.0,NA,no-action
727,process start event,2022-10-03 12:30:00+00:00,0,2022-10-03 12:30:00+00:00,0.0,NA,no-action
727,A,2022-10-03 12:30:00+00:00,0,2022-10-03 13:00:00+00:00,30.0,Default Resource-000008,no-action
727,B,2022-10-03 13:00:00+00:00,0,2022-10-03 13:40:00+00:00,40.0,Default Resource-000005,no-action
