trace_id,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@skip,event:@@index,event:@@case_index,event:start_weekday,event:resource,event:duration,event:trace_id,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
462,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3539,462,2,,0.0,514,1,1,1,0,1,0,1,0,1,246.07056746666666,no-action
463,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3547,463,2,,0.0,515,1,1,1,1,0,1,1,0,1,215.94772903333333,no-action
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3556,464,2,Inserted_Activity_resource,30.0,516,1,1,1,1,0,1,1,1,1,1110.5808617833334,skip
465,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3564,465,2,,0.0,517,1,1,1,1,0,1,1,0,1,249.71799091666668,no-action
466,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3571,466,2,,0.0,518,1,1,1,0,1,0,1,0,1,257.92065568333334,skip
467,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3579,467,2,,0.0,519,1,1,1,1,0,1,1,0,1,210.16031286666666,no-action
468,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3587,468,3,,0.0,52,1,1,1,1,0,1,1,0,1,213.86136473333335,insert
469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3596,469,2,Inserted_Activity_resource,30.0,520,1,1,1,1,0,1,1,1,1,225.0500264,no-action
470,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3604,470,2,,0.0,521,1,1,1,1,0,1,1,0,1,252.12991405,skip
471,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3612,471,2,,0.0,522,1,1,1,1,0,1,1,0,1,245.53085678333332,no-action
472,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3619,472,3,,0.0,523,1,1,1,0,1,0,1,0,1,195.12557988333333,no-action
473,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3626,473,3,,0.0,524,1,1,1,0,1,0,1,0,1,227.3180013,no-action
474,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3633,474,3,,0.0,525,1,1,1,0,1,0,1,0,1,241.3990773,no-action
475,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3640,475,2,,0.0,526,1,1,1,0,1,0,1,0,1,4031.0443682833334,skip
476,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3648,476,2,,0.0,527,1,1,1,1,0,1,1,0,1,4123.3321069,skip
477,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3655,477,3,,0.0,528,1,1,1,0,1,0,1,0,1,3882.1132881,skip
478,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3663,478,3,,0.0,529,1,1,1,1,0,1,1,0,1,253.90540736666668,skip
479,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3671,479,3,,0.0,53,1,1,1,1,0,1,1,0,1,222.43677036666668,no-action
480,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3678,480,3,,0.0,530,1,1,1,0,1,0,1,0,1,4088.027461816667,skip
481,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3686,481,3,,0.0,531,1,1,1,1,0,1,1,0,1,229.46874065,no-action
482,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3694,482,3,,0.0,532,1,1,1,1,0,1,1,0,1,261.1478647,skip
483,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3702,483,3,,0.0,533,1,1,1,1,0,1,1,0,1,240.48038666666667,no-action
484,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3710,484,3,,0.0,534,1,1,1,1,0,1,1,0,1,195.64574128333334,no-action
485,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3718,485,3,,0.0,535,1,1,1,1,0,1,1,0,1,215.66434075,no-action
486,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3726,486,3,,0.0,536,1,1,1,1,0,1,1,0,1,235.82119208333333,no-action
487,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3734,487,3,,0.0,537,1,1,1,1,0,1,1,0,1,219.37506748333334,no-action
488,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3741,488,3,,0.0,538,1,1,1,0,1,0,1,0,1,198.69147438333334,no-action
489,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3748,489,4,,0.0,539,1,1,1,0,1,0,1,0,1,236.15465793333334,no-action
490,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3756,490,3,,0.0,54,1,1,1,1,0,1,1,0,1,264.8058477833333,skip
491,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3763,491,4,,0.0,540,1,1,1,0,1,0,1,0,1,1095.96036,skip
492,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3770,492,4,,0.0,541,1,1,1,0,1,0,1,0,1,1155.0236288833332,skip
493,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3777,493,3,,0.0,542,1,1,1,0,1,0,1,0,1,1252.82218615,skip
494,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3785,494,3,,0.0,543,1,1,1,1,0,1,1,0,1,253.91482316666668,skip
495,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3792,495,4,,0.0,544,1,1,1,0,1,0,1,0,1,241.64350393333333,no-action
496,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3800,496,4,,0.0,545,1,1,1,1,0,1,1,0,1,1205.7628313,skip
497,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3808,497,4,,0.0,546,1,1,1,1,0,1,1,0,1,221.63243838333332,no-action
498,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3816,498,4,,0.0,547,1,1,1,1,0,1,1,0,1,242.51795203333333,no-action
499,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3824,499,4,,0.0,548,1,1,1,1,0,1,1,0,1,215.33165436666667,no-action
500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3832,500,4,,0.0,549,1,1,1,1,0,1,1,0,1,223.42845966666667,insert
501,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3840,501,3,,0.0,55,1,1,1,1,0,1,1,0,1,240.4431596,no-action
502,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3847,502,4,,0.0,550,1,1,1,0,1,0,1,0,1,270.6567345166667,skip
503,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3855,503,4,,0.0,551,1,1,1,1,0,1,1,0,1,209.19208655,no-action
504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3864,504,4,Inserted_Activity_resource,30.0,552,1,1,1,1,0,1,1,1,1,207.12411196666667,insert
505,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3872,505,4,,0.0,553,1,1,1,1,0,1,1,0,1,226.3968471,no-action
506,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3879,506,4,,0.0,554,1,1,1,0,1,0,1,0,1,269.44718401666665,skip
507,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3886,507,0,,0.0,555,1,1,1,0,1,0,1,0,1,1142.2903737833333,skip
508,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3893,508,0,,0.0,556,1,1,1,0,1,0,1,0,1,1173.2067950333333,skip
509,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3900,509,0,,0.0,557,1,1,1,0,1,0,1,0,1,1166.2978034666667,skip
510,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3908,510,4,,0.0,558,1,1,1,1,0,1,1,0,1,239.38493126666665,no-action
511,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3916,511,4,,0.0,559,1,1,1,1,0,1,1,0,1,214.10991851666665,no-action
512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3924,512,3,,0.0,56,1,1,1,1,0,1,1,0,1,1146.87964265,skip
513,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3931,513,0,,0.0,560,1,1,1,0,1,0,1,0,1,244.98438426666667,no-action
514,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3939,514,0,,0.0,561,1,1,1,1,0,1,1,0,1,267.6270394,skip
515,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3946,515,0,,0.0,562,1,1,1,0,1,0,1,0,1,214.92869416666667,no-action
516,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3954,516,0,,0.0,563,1,1,1,1,0,1,1,0,1,207.99470458333334,insert
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3963,517,0,Inserted_Activity_resource,30.0,564,1,1,1,1,0,1,1,1,1,211.36185766666668,no-action
518,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3971,518,0,,0.0,565,1,1,1,1,0,1,1,0,1,266.8203588,skip
519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3978,519,0,,0.0,566,1,1,1,0,1,0,1,0,1,235.05120828333332,no-action
520,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3986,520,0,,0.0,567,1,1,1,1,0,1,1,0,1,224.5802516,insert
521,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3994,521,0,,0.0,568,1,1,1,1,0,1,1,0,1,226.4640685,no-action
522,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4002,522,0,,0.0,569,1,1,1,1,0,1,1,0,1,237.1935996,no-action
523,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4010,523,3,,0.0,57,1,1,1,1,0,1,1,0,1,1302.6355750333332,skip
524,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4018,524,0,,0.0,570,1,1,1,1,0,1,1,0,1,1155.8518078833333,skip
525,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4025,525,1,,0.0,571,1,1,1,0,1,0,1,0,1,1232.3553213333332,skip
526,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4032,526,1,,0.0,572,1,1,1,0,1,0,1,0,1,259.3401156333333,skip
527,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4039,527,1,,0.0,573,1,1,1,0,1,0,1,0,1,205.68986118333333,no-action
528,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4046,528,0,,0.0,574,1,1,1,0,1,0,1,0,1,1151.9890518,skip
529,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4054,529,0,,0.0,575,1,1,1,1,0,1,1,0,1,221.88480786666668,no-action
530,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4061,530,1,,0.0,576,1,1,1,0,1,0,1,0,1,265.77545871666666,skip
531,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4069,531,1,,0.0,577,1,1,1,1,0,1,1,0,1,235.31082768333334,no-action
532,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4076,532,1,,0.0,578,1,1,1,0,1,0,1,0,1,196.86323975,no-action
533,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4084,533,1,,0.0,579,1,1,1,1,0,1,1,0,1,230.9233156,no-action
534,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4091,534,3,,0.0,58,1,1,1,0,1,0,1,0,1,245.87748905,no-action
535,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4099,535,1,,0.0,580,1,1,1,1,0,1,1,0,1,213.92292498333333,no-action
536,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4107,536,1,,0.0,581,1,1,1,1,0,1,1,0,1,197.69076673333333,no-action
537,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4115,537,1,,0.0,582,1,1,1,1,0,1,1,0,1,241.90493141666667,no-action
538,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4123,538,1,,0.0,583,1,1,1,1,0,1,1,0,1,254.94086378333333,skip
539,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4131,539,1,,0.0,584,1,1,1,1,0,1,1,0,1,1192.5049048833334,skip
540,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4139,540,1,,0.0,585,1,1,1,1,0,1,1,0,1,1123.09449425,skip
541,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4146,541,1,,0.0,586,1,1,1,0,1,0,1,0,1,1106.1216813833332,skip
542,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4153,542,2,,0.0,587,1,1,1,0,1,0,1,0,1,261.74681838333333,skip
543,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4160,543,2,,0.0,588,1,1,1,0,1,0,1,0,1,248.27121833333334,no-action
544,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4167,544,2,,0.0,589,1,1,1,0,1,0,1,0,1,1133.2419502166667,skip
545,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4174,545,4,,0.0,59,1,1,1,0,1,0,1,0,1,228.84243061666666,no-action
546,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4181,546,1,,0.0,590,1,1,1,0,1,0,1,0,1,244.02478878333332,no-action
547,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4189,547,1,,0.0,591,1,1,1,1,0,1,1,0,1,220.44918956666666,no-action
548,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4196,548,2,,0.0,592,1,1,1,0,1,0,1,0,1,201.57516925,no-action
549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4204,549,2,,0.0,593,1,1,1,1,0,1,1,0,1,248.62491066666666,no-action
550,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4212,550,2,,0.0,594,1,1,1,1,0,1,1,0,1,250.36931901666668,skip
551,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4220,551,2,,0.0,595,1,1,1,1,0,1,1,0,1,224.62486491666667,no-action
552,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4228,552,2,,0.0,596,1,1,1,1,0,1,1,0,1,200.19506961666667,insert
553,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4236,553,2,,0.0,597,1,1,1,1,0,1,1,0,1,227.7333707,no-action
554,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4243,554,2,,0.0,598,1,1,1,0,1,0,1,0,1,252.335879,skip
555,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4251,555,2,,0.0,599,1,1,1,1,0,1,1,0,1,4089.833812,skip
556,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4259,556,0,,0.0,6,1,1,1,1,0,1,1,0,1,4401.796678466667,skip
557,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4266,557,4,,0.0,60,1,1,1,0,1,0,1,0,1,4068.64317305,skip
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4275,558,2,Inserted_Activity_resource,30.0,600,1,1,1,1,0,1,1,1,1,243.44381655,no-action
559,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4283,559,2,,0.0,601,1,1,1,1,0,1,1,0,1,223.53246745,no-action
560,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4290,560,2,,0.0,602,1,1,1,0,1,0,1,0,1,3558.1708618666667,skip
561,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4297,561,3,,0.0,603,1,1,1,0,1,0,1,0,1,240.7393071,no-action
562,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4304,562,3,,0.0,604,1,1,1,0,1,0,1,0,1,257.85321718333336,skip
563,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4311,563,3,,0.0,605,1,1,1,0,1,0,1,0,1,214.6813328,no-action
564,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4319,564,2,,0.0,606,1,1,1,1,0,1,1,0,1,213.32544783333333,insert
565,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4327,565,2,,0.0,607,1,1,1,1,0,1,1,0,1,221.28019098333334,no-action
566,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4334,566,3,,0.0,608,1,1,1,0,1,0,1,0,1,256.7544915166667,skip
567,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4342,567,3,,0.0,609,1,1,1,1,0,1,1,0,1,245.68446323333333,no-action
568,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4349,568,4,,0.0,61,1,1,1,0,1,0,1,0,1,200.40230711666666,no-action
569,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4356,569,3,,0.0,610,1,1,1,0,1,0,1,0,1,227.49632583333334,no-action
570,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4364,570,3,,0.0,611,1,1,1,1,0,1,1,0,1,243.80694946666668,no-action
571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4373,571,3,Inserted_Activity_resource,30.0,612,1,1,1,1,0,1,1,1,1,1172.05096365,skip
572,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4381,572,3,,0.0,613,1,1,1,1,0,1,1,0,1,1165.8275139833333,skip
573,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4388,573,3,,0.0,614,1,1,1,0,1,0,1,0,1,1197.6035654,skip
574,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4396,574,3,,0.0,615,1,1,1,1,0,1,1,0,1,258.7388760333333,skip
575,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4404,575,3,,0.0,616,1,1,1,1,0,1,1,0,1,222.52546515,no-action
576,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4412,576,3,,0.0,617,1,1,1,1,0,1,1,0,1,1173.3895964,skip
577,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4420,577,3,,0.0,618,1,1,1,1,0,1,1,0,1,218.68922821666666,no-action
578,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4427,578,4,,0.0,619,1,1,1,0,1,0,1,0,1,253.77656898333333,skip
579,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4434,579,3,,0.0,62,1,1,1,0,1,0,1,0,1,246.89127638333332,no-action
580,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4441,580,4,,0.0,620,1,1,1,0,1,0,1,0,1,197.10345055,no-action
581,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4448,581,4,,0.0,621,1,1,1,0,1,0,1,0,1,217.63222501666667,no-action
582,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4455,582,3,,0.0,622,1,1,1,0,1,0,1,0,1,241.74306376666667,no-action
583,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4463,583,3,,0.0,623,1,1,1,1,0,1,1,0,1,215.17949241666668,no-action
584,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4470,584,4,,0.0,624,1,1,1,0,1,0,1,0,1,196.17983361666666,no-action
585,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4478,585,4,,0.0,625,1,1,1,1,0,1,1,0,1,229.57336456666667,no-action
586,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4485,586,4,,0.0,626,1,1,1,0,1,0,1,0,1,262.35471835,skip
587,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4493,587,4,,0.0,627,1,1,1,1,0,1,1,0,1,1077.5153348166666,skip
588,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4501,588,4,,0.0,628,1,1,1,1,0,1,1,0,1,1152.0394626,skip
589,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4509,589,4,,0.0,629,1,1,1,1,0,1,1,0,1,1258.3071804166666,skip
590,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4517,590,3,,0.0,63,1,1,1,1,0,1,1,0,1,265.15783045,skip
591,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4525,591,4,,0.0,630,1,1,1,1,0,1,1,0,1,242.63426823333333,no-action
592,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4533,592,4,,0.0,631,1,1,1,1,0,1,1,0,1,1204.6287978833334,skip
593,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4541,593,4,,0.0,632,1,1,1,1,0,1,1,0,1,219.32184448333334,no-action
594,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4549,594,4,,0.0,633,1,1,1,1,0,1,1,0,1,238.92381131666667,no-action
595,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4556,595,4,,0.0,634,1,1,1,0,1,0,1,0,1,224.87790805,no-action
596,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4563,596,0,,0.0,635,1,1,1,0,1,0,1,0,1,204.48315206666666,no-action
597,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4570,597,0,,0.0,636,1,1,1,0,1,0,1,0,1,237.62729691666667,no-action
598,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4577,598,0,,0.0,637,1,1,1,0,1,0,1,0,1,262.2457162833333,skip
599,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4584,599,4,,0.0,638,1,1,1,0,1,0,1,0,1,223.01395066666666,no-action
600,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4592,600,4,,0.0,639,1,1,1,1,0,1,1,0,1,213.17777106666668,insert
601,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4599,601,4,,0.0,64,1,1,1,0,1,0,1,0,1,221.14201916666667,no-action
602,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4606,602,0,,0.0,640,1,1,1,0,1,0,1,0,1,253.21233741666666,skip
603,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4614,603,0,,0.0,641,1,1,1,1,0,1,1,0,1,1213.06704685,skip
604,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4622,604,0,,0.0,642,1,1,1,1,0,1,1,0,1,1090.6521677166666,skip
605,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4630,605,0,,0.0,643,1,1,1,1,0,1,1,0,1,1149.6993965833333,skip
606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4639,606,0,Inserted_Activity_resource,30.0,644,1,1,1,1,0,1,1,1,1,237.17271966666667,no-action
607,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4647,607,0,,0.0,645,1,1,1,1,0,1,1,0,1,228.9477199,no-action
608,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4654,608,0,,0.0,646,1,1,1,0,1,0,1,0,1,1139.6500403,skip
609,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4662,609,0,,0.0,647,1,1,1,1,0,1,1,0,1,230.51896411666667,no-action
610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4671,610,0,Inserted_Activity_resource,30.0,648,1,1,1,1,0,1,1,1,1,266.7899051,skip
611,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4679,611,0,,0.0,649,1,1,1,1,0,1,1,0,1,219.565066,no-action
612,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4687,612,4,,0.0,65,1,1,1,1,0,1,1,0,1,204.38595231666667,insert
613,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4694,613,0,,0.0,650,1,1,1,0,1,0,1,0,1,228.93684453333333,no-action
614,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4701,614,1,,0.0,651,1,1,1,0,1,0,1,0,1,253.35058793333334,skip
615,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4708,615,1,,0.0,652,1,1,1,0,1,0,1,0,1,233.6627101,no-action
616,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4715,616,1,,0.0,653,1,1,1,0,1,0,1,0,1,204.34194506666665,no-action
